video_id,gloss,START,END
gs://sign-language-videos-100/Top 100 Videos Processed/69298_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17097_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17084_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17085_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17086_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17087_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17090_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17091_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65506_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65507_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17083_processed.mp4,dog,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69316_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20980_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20981_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20982_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20983_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20986_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20987_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65677_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20978_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20992_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/20979_processed.mp4,family,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69325_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22130_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22114_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22115_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22116_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22117_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22120_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22121_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65731_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/22113_processed.mp4,fish,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25339_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25322_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25323_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25324_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25325_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25326_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65843_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25329_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25330_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/25321_processed.mp4,graduate,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32156_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32157_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32158_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32160_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32163_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66008_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66007_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32154_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32167_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32155_processed.mp4,language,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32337_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32338_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32320_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32321_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32322_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32323_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32324_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32325_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66015_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32326_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66014_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32333_processed.mp4,later,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69395_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34746_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34733_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34734_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34736_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34737_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34738_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66098_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66099_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66097_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34732_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/34742_processed.mp4,man,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51057_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51081_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51056_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51058_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51059_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51060_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51061_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51063_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51064_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51066_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51067_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51068_processed.mp4,shirt,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55364_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55365_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55366_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55368_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55369_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66575_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55361_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55375_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55362_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/55363_processed.mp4,study,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56852_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56838_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56839_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56840_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56841_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56842_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56843_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56844_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66591_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56846_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66592_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56837_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/56848_processed.mp4,tall,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69533_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63204_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63205_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63207_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63208_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63200_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63214_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63201_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63202_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63203_processed.mp4,white,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00639_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00624_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00625_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00626_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00627_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00628_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00629_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00631_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00632_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65009_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00623_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00633_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/00634_processed.mp4,accident,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69213_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/03005_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/03008_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65085_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65086_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65084_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/02999_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/03000_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/03001_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/03002_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/03003_processed.mp4,apple,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69233_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06333_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06334_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06335_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06337_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65187_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06330_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06343_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06331_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/06332_processed.mp4,bird,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09966_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09967_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09950_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09970_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09953_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09954_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09955_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09956_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09957_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09949_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09960_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/09963_processed.mp4,change,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69282_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13337_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13325_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13326_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13327_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13328_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13329_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65408_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65409_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13323_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13333_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/13334_processed.mp4,corn,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69290_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14673_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14674_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14675_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14676_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14680_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65439_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65440_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14671_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14681_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14685_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/14672_processed.mp4,dark,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17015_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17016_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17017_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17019_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17020_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65503_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65504_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17013_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17026_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/17014_processed.mp4,doctor,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69343_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24660_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24638_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24639_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24640_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24641_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24636_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24648_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24649_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/24651_processed.mp4,give,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66010_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32263_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32248_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32249_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32250_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32253_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32254_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32255_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32246_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32257_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32260_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32261_processed.mp4,last,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69431_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42977_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42958_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42959_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42960_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42961_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66297_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42962_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42956_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42966_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42967_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/42969_processed.mp4,pizza,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69433_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43166_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43170_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43171_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43173_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43174_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43179_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43180_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43167_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43168_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/43169_processed.mp4,play,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50037_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50038_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50039_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50040_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50041_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50044_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50045_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66441_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50046_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/50052_processed.mp4,secretary,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51221_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51223_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51224_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51225_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51226_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51227_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66469_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51220_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51231_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51232_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51233_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51235_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/51236_processed.mp4,short,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63806_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63789_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63790_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63791_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63792_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63793_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63795_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66804_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63788_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/63799_processed.mp4,work,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/69225_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05230_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05231_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05232_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05233_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05234_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05238_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65144_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65145_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05229_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05239_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/05243_processed.mp4,basketball,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10147_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10166_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10148_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10149_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65341_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10151_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65342_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10157_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10158_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/10159_processed.mp4,cheat,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/65792_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23782_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23771_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23774_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23775_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23766_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23776_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23767_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23768_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/23769_processed.mp4,full,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66038_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32948_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32949_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32950_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32953_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32954_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32945_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32955_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32959_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32946_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/32947_processed.mp4,letter,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53273_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53274_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/53275_processed.mp4,son,0,inf
gs://sign-language-videos-100/Top 100 Videos Processed/66531_processed.mp4,son,0,inf
