video_id,gloss
49246,sandwich
49247,sandwich
49248,sandwich
66478,sign
51621,sign
68284,sign
68466,sign
70209,sign
68154,sign
51616,sign
51617,sign
51628,sign
51614,sign
51630,sign
51633,sign
51637,sign
51615,sign
51622,sign
51772,since
69472,since
70351,since
68548,since
51779,since
51780,since
51781,since
66482,since
66483,since
67204,since
51773,since
51774,since
51775,since
51776,since
51778,since
52550,small
52552,small
52554,small
52555,small
52556,small
52557,small
52558,small
52559,small
67214,small
52560,small
52562,small
52564,small
52565,small
52566,small
52551,small
53190,some
69484,some
68159,some
68978,some
53215,some
53216,some
53207,some
67226,some
53208,some
53209,some
53210,some
53211,some
53212,some
53213,some
53214,some
53453,south
70188,south
53488,south
53489,south
53490,south
53491,south
53482,south
67230,south
53492,south
53493,south
53483,south
53484,south
53485,south
53486,south
53487,south
55332,student
69494,student
55343,student
55344,student
55345,student
55346,student
55337,student
67256,student
55347,student
55348,student
55338,student
55339,student
55340,student
55341,student
55342,student
57035,teach
70204,teach
68167,teach
57065,teach
57066,teach
57067,teach
57058,teach
67281,teach
57068,teach
57059,teach
57060,teach
57061,teach
57062,teach
57063,teach
57064,teach
57781,theory
57785,theory
57786,theory
57787,theory
57788,theory
57789,theory
66603,theory
66604,theory
57791,theory
57792,theory
57793,theory
57794,theory
57782,theory
57783,theory
57784,theory
58782,tomato
58789,tomato
58790,tomato
58791,tomato
58792,tomato
58793,tomato
66654,tomato
58784,tomato
67314,tomato
58794,tomato
58795,tomato
58785,tomato
58786,tomato
58787,tomato
58788,tomato
59298,train
68496,train
59310,train
59311,train
59314,train
59316,train
66665,train
59307,train
67319,train
59317,train
59318,train
59319,train
59320,train
59308,train
59309,train
60345,ugly
70256,ugly
60351,ugly
60352,ugly
60353,ugly
60354,ugly
67334,ugly
60355,ugly
60356,ugly
60357,ugly
60346,ugly
60347,ugly
60348,ugly
60349,ugly
60350,ugly
62267,war
62278,war
62279,war
62280,war
62281,war
62282,war
66746,war
62273,war
67039,war
62283,war
62284,war
62274,war
62275,war
62276,war
62277,war
63079,where
68181,where
68998,where
63087,where
63088,where
63089,where
63090,where
66774,where
63081,where
67061,where
63091,where
63082,where
63083,where
63084,where
63085,where
64423,your
64432,your
64433,your
64434,your
64435,your
64436,your
64427,your
64437,your
64438,your
64439,your
64440,your
64428,your
64429,your
64430,your
64431,your
02227,always
70037,always
02234,always
02235,always
02236,always
65061,always
02237,always
02238,always
02228,always
02229,always
02230,always
02231,always
02232,always
02233,always
02581,animal
69211,animal
02590,animal
02591,animal
02592,animal
65073,animal
02583,animal
67363,animal
02584,animal
02585,animal
02586,animal
02587,animal
02588,animal
02589,animal
03266,argue
03268,argue
03270,argue
03272,argue
03273,argue
03274,argue
65092,argue
03276,argue
03277,argue
03278,argue
03280,argue
03281,argue
03282,argue
03267,argue
04484,baby
69217,baby
04512,baby
04513,baby
04514,baby
65119,baby
04505,baby
67377,baby
04506,baby
04507,baby
04508,baby
04509,baby
04510,baby
04511,baby
69218,back
65120,back
70164,back
04596,back
04597,back
04600,back
04601,back
04592,back
67379,back
04602,back
04603,back
04604,back
04593,back
04595,back
04764,bake
70031,bake
04773,bake
04774,bake
04775,bake
65127,bake
65128,bake
04768,bake
67383,bake
67382,bake
04769,bake
04770,bake
04771,bake
04772,bake
05270,bath
05281,bath
05282,bath
05283,bath
05284,bath
65147,bath
05275,bath
67393,bath
05285,bath
05276,bath
05277,bath
05278,bath
05279,bath
05280,bath
05800,behind
05805,behind
05806,behind
05808,behind
05809,behind
05810,behind
65169,behind
05803,behind
67404,behind
05813,behind
05814,behind
05815,behind
05816,behind
05804,behind
07803,bring
69250,bring
68828,bring
07814,bring
07815,bring
65260,bring
07806,bring
07807,bring
07808,bring
07809,bring
07810,bring
07811,bring
07812,bring
07813,bring
69262,catch
09459,catch
09458,catch
65314,catch
09457,catch
09461,catch
09462,catch
09467,catch
09463,catch
09468,catch
09464,catch
09470,catch
09472,catch
09473,catch
09773,cereal
69264,cereal
09777,cereal
09781,cereal
09782,cereal
65325,cereal
67480,cereal
09783,cereal
09784,cereal
09785,cereal
09786,cereal
09774,cereal
09775,cereal
09776,cereal
09914,champion
09920,champion
09921,champion
09922,champion
09923,champion
65330,champion
09924,champion
09925,champion
09926,champion
09915,champion
09916,champion
09917,champion
09918,champion
09919,champion
10260,cheese
70064,cheese
10273,cheese
10274,cheese
10275,cheese
65345,cheese
10266,cheese
67492,cheese
10267,cheese
10268,cheese
10269,cheese
10270,cheese
10271,cheese
10272,cheese
13467,cough
13473,cough
13474,cough
13475,cough
13476,cough
65411,cough
67532,cough
13477,cough
13478,cough
13468,cough
13469,cough
13470,cough
13471,cough
13472,cough
13850,crazy
70363,crazy
13861,crazy
13862,crazy
13863,crazy
65421,crazy
65422,crazy
13854,crazy
67539,crazy
13855,crazy
13856,crazy
13857,crazy
13858,crazy
13859,crazy
15317,delay
15324,delay
15325,delay
15326,delay
15327,delay
15328,delay
15319,delay
15330,delay
15331,delay
15332,delay
15320,delay
15321,delay
15322,delay
15323,delay
15363,delicious
15364,delicious
15365,delicious
15366,delicious
15368,delicious
15369,delicious
65457,delicious
67559,delicious
15370,delicious
15372,delicious
15373,delicious
15374,delicious
15361,delicious
15362,delicious
16437,disappear
70153,disappear
16441,disappear
16442,disappear
16443,disappear
16444,disappear
67574,disappear
16447,disappear
16448,disappear
16449,disappear
16450,disappear
16438,disappear
16439,disappear
16440,disappear
16961,divorce
70341,divorce
68426,divorce
16966,divorce
16968,divorce
16971,divorce
16972,divorce
65500,divorce
16963,divorce
67577,divorce
16973,divorce
16975,divorce
16976,divorce
16965,divorce
65531,draw
68039,draw
68782,draw
17600,draw
17601,draw
17602,draw
17594,draw
67588,draw
17604,draw
17605,draw
17607,draw
17595,draw
17596,draw
17597,draw
18270,east
18294,east
18295,east
18296,east
18297,east
65597,east
18288,east
67607,east
18298,east
18289,east
18290,east
18291,east
18292,east
18293,east
18301,easy
70079,easy
68043,easy
68966,easy
18313,easy
18315,easy
65600,easy
18306,easy
67609,easy
18307,easy
18308,easy
18309,easy
18311,easy
18312,easy
18485,egg
70065,egg
18489,egg
18491,egg
18494,egg
65607,egg
67612,egg
18495,egg
18496,egg
18497,egg
18498,egg
18486,egg
18487,egg
18488,egg
19402,environment
19410,environment
19411,environment
19412,environment
19413,environment
19414,environment
65638,environment
65639,environment
19406,environment
19417,environment
19418,environment
19407,environment
19408,environment
19409,environment
21202,father
69318,father
21220,father
21221,father
21205,father
21207,father
21209,father
21210,father
21212,father
21204,father
67647,father
21217,father
21218,father
21219,father
21272,fault
21275,fault
21276,fault
21277,fault
21280,fault
21281,fault
67649,fault
21282,fault
21283,fault
21284,fault
21285,fault
21286,fault
21273,fault
21274,fault
22537,flower
22554,flower
22555,flower
22556,flower
22557,flower
65746,flower
22548,flower
67672,flower
22558,flower
22549,flower
22550,flower
22551,flower
22552,flower
22553,flower
23579,friendly
70257,friendly
23586,friendly
23587,friendly
23588,friendly
65783,friendly
67692,friendly
23589,friendly
23580,friendly
23581,friendly
23582,friendly
23583,friendly
23584,friendly
23585,friendly
24718,glasses
68334,glasses
24724,glasses
24725,glasses
24726,glasses
24728,glasses
24729,glasses
65822,glasses
24720,glasses
67710,glasses
24731,glasses
24732,glasses
24721,glasses
24722,glasses
26250,halloween
26255,halloween
26256,halloween
26258,halloween
26259,halloween
65873,halloween
65874,halloween
26260,halloween
26261,halloween
26262,halloween
26251,halloween
26252,halloween
26253,halloween
26254,halloween
26559,hard
69358,hard
68065,hard
68352,hard
26573,hard
26574,hard
26576,hard
67744,hard
26577,hard
26568,hard
26569,hard
26570,hard
26571,hard
26572,hard
27013,heart
27044,heart
27046,heart
27047,heart
27048,heart
27050,heart
27051,heart
27042,heart
67752,heart
27053,heart
27055,heart
27056,heart
27057,heart
27043,heart
28134,hour
70303,hour
28140,hour
28141,hour
28142,hour
28143,hour
28144,hour
28145,hour
28146,hour
28148,hour
28149,hour
28150,hour
28138,hour
28139,hour
28306,humble
28311,humble
28312,humble
28313,humble
28314,humble
28315,humble
67778,humble
28316,humble
28317,humble
28318,humble
28319,humble
28308,humble
28309,humble
28310,humble
28423,hurry
28424,hurry
70236,hurry
68616,hurry
28425,hurry
28433,hurry
28426,hurry
28427,hurry
28435,hurry
28428,hurry
28436,hurry
28429,hurry
28430,hurry
28432,hurry
29134,improve
29142,improve
29143,improve
29144,improve
29145,improve
65929,improve
29136,improve
29146,improve
29147,improve
29137,improve
29138,improve
29139,improve
29140,improve
29141,improve
30227,internet
30235,internet
30237,internet
30238,internet
30239,internet
30230,internet
67793,internet
30240,internet
30241,internet
30242,internet
30231,internet
30232,internet
30233,internet
30234,internet
69380,jump
65983,jump
68080,jump
69000,jump
31323,jump
31324,jump
31315,jump
67810,jump
31316,jump
31317,jump
31318,jump
31320,jump
31321,jump
31322,jump
31641,kill
31654,kill
31655,kill
31656,kill
31657,kill
31658,kill
65992,kill
31649,kill
67815,kill
31659,kill
31660,kill
31650,kill
31651,kill
31652,kill
66017,law
70158,law
32454,law
32455,law
32456,law
32447,law
32457,law
32458,law
32448,law
32449,law
32450,law
32451,law
32452,law
32453,law
66106,match
35117,match
35118,match
35119,match
35120,match
35121,match
35122,match
67875,match
35123,match
35125,match
35126,match
35114,match
35115,match
35116,match
35353,meat
70066,meat
35367,meat
35368,meat
35369,meat
66109,meat
35360,meat
67882,meat
35361,meat
35362,meat
35363,meat
35364,meat
35365,meat
35366,meat
36044,milk
68562,milk
68100,milk
36050,milk
36052,milk
36053,milk
67893,milk
36054,milk
36055,milk
36056,milk
36046,milk
36047,milk
36048,milk
36049,milk
36645,money
70075,money
68628,money
36651,money
36652,money
36653,money
36654,money
36657,money
66138,money
36648,money
67901,money
36658,money
36659,money
36660,money
36732,month
68608,month
70305,month
36740,month
36741,month
66141,month
67904,month
36733,month
36734,month
36735,month
36736,month
36737,month
36738,month
36739,month
36774,moon
36783,moon
36785,moon
36787,moon
36788,moon
66142,moon
36779,moon
67903,moon
36789,moon
36790,moon
36791,moon
36780,moon
36781,moon
36782,moon
66151,move
68328,move
37102,move
37086,move
37087,move
37089,move
37091,move
37093,move
37094,move
37085,move
67913,move
37097,move
37098,move
37100,move
37773,near
70180,near
37790,near
37791,near
37792,near
37784,near
37794,near
37795,near
37796,near
37785,near
37786,near
37787,near
37788,near
37789,near
37983,nephew
70337,nephew
69008,nephew
37991,nephew
37992,nephew
67926,nephew
37993,nephew
37984,nephew
37985,nephew
37986,nephew
37987,nephew
37988,nephew
37989,nephew
37990,nephew
38281,nice
70021,nice
70050,nice
69036,nice
38288,nice
38289,nice
38292,nice
38293,nice
38282,nice
38283,nice
38284,nice
38285,nice
38286,nice
38287,nice
38314,niece
70338,niece
68584,niece
38322,niece
38323,niece
66171,niece
38324,niece
38315,niece
38316,niece
38317,niece
38318,niece
38319,niece
38320,niece
38321,niece
38614,noon
70280,noon
68934,noon
38628,noon
38629,noon
38630,noon
38621,noon
38631,noon
38632,noon
38622,noon
38623,noon
38624,noon
38625,noon
38626,noon
38654,north
70187,north
38688,north
38689,north
38690,north
38681,north
67933,north
38691,north
38682,north
38683,north
38684,north
38685,north
38686,north
38687,north
38765,not
68774,not
38864,not
38865,not
38866,not
38857,not
38867,not
38868,not
38858,not
38859,not
38860,not
38861,not
38862,not
38863,not
39087,nurse
39093,nurse
39094,nurse
39095,nurse
39096,nurse
67940,nurse
39097,nurse
39098,nurse
39099,nurse
39088,nurse
39089,nurse
39090,nurse
39091,nurse
39092,nurse
39402,off
69418,off
39449,off
39450,off
39451,off
39442,off
39452,off
39453,off
39443,off
39444,off
39445,off
39446,off
39447,off
39448,off
39582,ok
39589,ok
68342,ok
68118,ok
39594,ok
39595,ok
39596,ok
39583,ok
39590,ok
39584,ok
39585,ok
39592,ok
39586,ok
39593,ok
66270,patient
41509,patient
41506,patient
41510,patient
41511,patient
67968,patient
41512,patient
67966,patient
41513,patient
41516,patient
41507,patient
41514,patient
41508,patient
41515,patient
41578,pay
68736,pay
41608,pay
41592,pay
41595,pay
41596,pay
41597,pay
41598,pay
66271,pay
41601,pay
41602,pay
41604,pay
41606,pay
41607,pay
42242,perspective
42246,perspective
42247,perspective
42248,perspective
42250,perspective
42251,perspective
66281,perspective
42252,perspective
42253,perspective
42254,perspective
42255,perspective
42256,perspective
42243,perspective
42245,perspective
43922,potato
70061,potato
43936,potato
43937,potato
43938,potato
66318,potato
43929,potato
67093,potato
43930,potato
43931,potato
43932,potato
43933,potato
43934,potato
43935,potato
48965,sad
69450,sad
48976,sad
48977,sad
48978,sad
48980,sad
48971,sad
67155,sad
48981,sad
48982,sad
48983,sad
48972,sad
48973,sad
48974,sad
49327,saturday
49333,saturday
49334,saturday
49335,saturday
49336,saturday
66428,saturday
67164,saturday
49337,saturday
49338,saturday
49328,saturday
49329,saturday
49330,saturday
49331,saturday
49332,saturday
49367,save
49376,save
49377,save
49378,save
49379,save
49380,save
49371,save
49381,save
49382,save
49383,save
49384,save
49372,save
49374,save
49375,save
49652,scissors
49658,scissors
49659,scissors
49660,scissors
49661,scissors
66433,scissors
67173,scissors
49662,scissors
49663,scissors
49653,scissors
49654,scissors
49655,scissors
49656,scissors
49657,scissors
50035,secret
50057,secret
50058,secret
50059,secret
50061,secret
50062,secret
66440,secret
50053,secret
67176,secret
50064,secret
50065,secret
50066,secret
50054,secret
50055,secret
51128,shoes
68150,shoes
70315,shoes
51134,shoes
51137,shoes
67191,shoes
51138,shoes
51139,shoes
51140,shoes
51129,shoes
51130,shoes
51131,shoes
51132,shoes
51133,shoes
66468,shop
68508,shop
68600,shop
68151,shop
51185,shop
51177,shop
67190,shop
67192,shop
51178,shop
51179,shop
51180,shop
51181,shop
51182,shop
51183,shop
51702,silly
51708,silly
51709,silly
51710,silly
51711,silly
66481,silly
67202,silly
51712,silly
51713,silly
51703,silly
51704,silly
51705,silly
51706,silly
51707,silly
51882,sister
68680,sister
51886,sister
51887,sister
51888,sister
51889,sister
66488,sister
67206,sister
51892,sister
51893,sister
51894,sister
51883,sister
51884,sister
51885,sister
52314,sleep
69479,sleep
68157,sleep
68912,sleep
52324,sleep
52316,sleep
67212,sleep
52317,sleep
52318,sleep
52319,sleep
52320,sleep
52321,sleep
52322,sleep
52323,sleep
53363,sorry
70225,sorry
53371,sorry
53372,sorry
53373,sorry
53374,sorry
66536,sorry
53365,sorry
67228,sorry
53375,sorry
53366,sorry
53367,sorry
53368,sorry
53370,sorry
55035,straight
68564,straight
55047,straight
55048,straight
55050,straight
55051,straight
55052,straight
66563,straight
55043,straight
55055,straight
55056,straight
55044,straight
55045,straight
55046,straight
69499,sweet
56312,sweet
56313,sweet
56314,sweet
56315,sweet
66585,sweet
56306,sweet
56316,sweet
56317,sweet
56307,sweet
56308,sweet
56309,sweet
56310,sweet
56311,sweet
56800,talk
68165,talk
68868,talk
56828,talk
56829,talk
56830,talk
56813,talk
56816,talk
56811,talk
56819,talk
56820,talk
67277,talk
56821,talk
56827,talk
57298,temperature
57305,temperature
57306,temperature
57307,temperature
57308,temperature
57309,temperature
57300,temperature
57310,temperature
57312,temperature
57313,temperature
57301,temperature
57302,temperature
57303,temperature
57304,temperature
57430,tent
69501,tent
57443,tent
57444,tent
57445,tent
57436,tent
57446,tent
57447,tent
57437,tent
57438,tent
57439,tent
57440,tent
57441,tent
57442,tent
57653,thank you
69502,thank you
68796,thank you
57663,thank you
57664,thank you
66598,thank you
57655,thank you
57665,thank you
57666,thank you
57667,thank you
57656,thank you
57657,thank you
57658,thank you
57659,thank you
57954,think
69505,think
57980,think
57981,think
57982,think
66609,think
57973,think
67300,think
57974,think
57975,think
57976,think
57977,think
57978,think
57979,think
58286,throw
68560,throw
58299,throw
58300,throw
58301,throw
58302,throw
66636,throw
58293,throw
67305,throw
58303,throw
58294,throw
58295,throw
58296,throw
58297,throw
58676,today
69512,today
70346,today
58684,today
58685,today
58686,today
58687,today
58677,today
58678,today
58679,today
58680,today
58681,today
58682,today
58683,today
59238,traffic
70179,traffic
59248,traffic
59249,traffic
59250,traffic
59251,traffic
59252,traffic
59254,traffic
66664,traffic
59246,traffic
67317,traffic
59256,traffic
59258,traffic
59259,traffic
60543,understand
60553,understand
70215,understand
60551,understand
66704,understand
67018,understand
60545,understand
60546,understand
60554,understand
60547,understand
60555,understand
60548,understand
60556,understand
60550,understand
61031,use
61060,use
61061,use
61062,use
61063,use
61065,use
61056,use
67022,use
61066,use
61067,use
61068,use
61070,use
61057,use
61058,use
61913,voice
61919,voice
61920,voice
61921,voice
61922,voice
66736,voice
67031,voice
61923,voice
61924,voice
61914,voice
61915,voice
61916,voice
61917,voice
61918,voice
61977,vomit
61982,vomit
61983,vomit
61984,vomit
61985,vomit
61986,vomit
67033,vomit
61987,vomit
61988,vomit
61989,vomit
61990,vomit
61978,vomit
61979,vomit
61980,vomit
61991,vote
61997,vote
61998,vote
61999,vote
62000,vote
67032,vote
62001,vote
62002,vote
62003,vote
61992,vote
61993,vote
61994,vote
61995,vote
61996,vote
62706,wednesday
62712,wednesday
62713,wednesday
62714,wednesday
62715,wednesday
66758,wednesday
67051,wednesday
62716,wednesday
62717,wednesday
62707,wednesday
62708,wednesday
62709,wednesday
62710,wednesday
62711,wednesday
62901,west
70186,west
62913,west
62914,west
62915,west
66765,west
62906,west
67055,west
62907,west
62908,west
62909,west
62910,west
62911,west
62912,west
62921,wet
69529,wet
62928,wet
62929,wet
62930,wet
66767,wet
66766,wet
67056,wet
62922,wet
62923,wet
62924,wet
62925,wet
62926,wet
62927,wet
63062,when
69532,when
68372,when
63071,when
63072,when
63075,when
66773,when
63066,when
67064,when
63076,when
63077,when
63067,when
63069,when
63070,when
63102,which
68382,which
63111,which
63112,which
63113,which
66775,which
63104,which
67062,which
63105,which
63106,which
63107,which
63108,which
63109,which
63110,which
66789,win
68185,win
63475,win
63476,win
63477,win
63468,win
67072,win
63478,win
63469,win
63470,win
63471,win
63472,win
63473,win
63474,win
63750,word
63758,word
63759,word
63760,word
63761,word
66803,word
63752,word
63762,word
63763,word
63753,word
63754,word
63755,word
63756,word
63757,word
01429,afternoon
70279,afternoon
68422,afternoon
01441,afternoon
01442,afternoon
65031,afternoon
01433,afternoon
01434,afternoon
01435,afternoon
01436,afternoon
01437,afternoon
01438,afternoon
01440,afternoon
01482,age
01491,age
01493,age
01494,age
65034,age
01485,age
67352,age
01495,age
01486,age
01487,age
01488,age
01489,age
01490,age
02102,alone
02109,alone
02110,alone
02111,alone
65057,alone
67357,alone
02112,alone
02103,alone
02104,alone
02105,alone
02106,alone
02107,alone
02108,alone
03053,appointment
70155,appointment
03062,appointment
03063,appointment
65087,appointment
03055,appointment
67368,appointment
03056,appointment
03057,appointment
03058,appointment
03059,appointment
03060,appointment
03061,appointment
04183,australia
04186,australia
04187,australia
04188,australia
04189,australia
04190,australia
04191,australia
65111,australia
04193,australia
04195,australia
04196,australia
04198,australia
04184,australia
04341,avoid
04350,avoid
04351,avoid
04352,avoid
65114,avoid
65115,avoid
04343,avoid
04344,avoid
04345,avoid
04346,avoid
04347,avoid
04348,avoid
04349,avoid
04866,balloon
04873,balloon
04874,balloon
04875,balloon
65132,balloon
65133,balloon
67386,balloon
04867,balloon
04868,balloon
04869,balloon
04870,balloon
04871,balloon
04872,balloon
05193,basement
70041,basement
05200,basement
05201,basement
05202,basement
65142,basement
67391,basement
05204,basement
05194,basement
05195,basement
05196,basement
05197,basement
05198,basement
69226,bear
65155,bear
05486,bear
05487,bear
05488,bear
05489,bear
05484,bear
67396,bear
05494,bear
05495,bear
05496,bear
05497,bear
05498,bear
05852,believe
05859,believe
05860,believe
05861,believe
65171,believe
65170,believe
67405,believe
05853,believe
05854,believe
05855,believe
05856,believe
05857,believe
05858,believe
06062,better
70328,better
06074,better
06075,better
65179,better
06066,better
06067,better
06068,better
06069,better
06070,better
06071,better
06072,better
06073,better
06643,blind
06656,blind
06657,blind
06658,blind
65209,blind
06649,blind
67416,blind
06650,blind
06651,blind
06652,blind
06653,blind
06654,blind
06655,blind
65229,bored
07196,bored
07197,bored
07198,bored
07199,bored
07200,bored
07191,bored
67427,bored
07201,bored
07202,bored
07203,bored
07192,bored
07194,bored
07369,bowl
70318,bowl
07379,bowl
07380,bowl
65240,bowl
07371,bowl
67430,bowl
07381,bowl
07382,bowl
07372,bowl
07373,bowl
07374,bowl
07375,bowl
07413,box
69244,box
70238,box
07424,box
65244,box
07417,box
67434,box
07418,box
07419,box
07420,box
07421,box
07422,box
07423,box
07469,bracelet
07476,bracelet
07477,bracelet
07478,bracelet
65247,bracelet
67436,bracelet
07479,bracelet
07470,bracelet
07471,bracelet
07472,bracelet
07473,bracelet
07474,bracelet
07475,bracelet
07593,bread
70063,bread
07603,bread
07604,bread
07595,bread
67439,bread
07596,bread
07597,bread
07598,bread
07599,bread
07600,bread
07601,bread
07602,bread
08586,cafeteria
70228,cafeteria
69064,cafeteria
08595,cafeteria
65284,cafeteria
67458,cafeteria
08587,cafeteria
08588,cafeteria
08589,cafeteria
08590,cafeteria
08591,cafeteria
08592,cafeteria
08593,cafeteria
69258,car
09234,car
70268,car
69078,car
09237,car
09238,car
09240,car
67473,car
09244,car
09245,car
09246,car
09249,car
09235,car
10395,chicken
70060,chicken
10399,chicken
10400,chicken
10405,chicken
10406,chicken
65349,chicken
10397,chicken
10407,chicken
10408,chicken
10410,chicken
10411,chicken
10412,chicken
10435,child
10450,child
10451,child
10452,child
65351,child
10443,child
10453,child
10444,child
10445,child
10446,child
10447,child
10448,child
10449,child
10624,choose
10628,choose
10630,choose
10631,choose
10632,choose
10634,choose
10635,choose
10636,choose
10637,choose
10639,choose
10640,choose
10641,choose
10625,choose
10768,church
68658,church
10776,church
10777,church
65358,church
67499,church
10769,church
10770,church
10771,church
10772,church
10773,church
10774,church
10775,church
13169,cookie
69280,cookie
13179,cookie
13180,cookie
13181,cookie
13172,cookie
67526,cookie
13182,cookie
13173,cookie
13174,cookie
13175,cookie
13177,cookie
13178,cookie
14276,cup
14294,cup
14295,cup
14296,cup
14287,cup
67546,cup
14297,cup
14298,cup
14288,cup
14289,cup
14290,cup
14291,cup
14292,cup
14466,cut
14485,cut
14467,cut
14471,cut
14472,cut
14473,cut
14474,cut
14477,cut
14478,cut
14479,cut
14481,cut
14482,cut
14484,cut
15092,decorate
15099,decorate
15100,decorate
15101,decorate
65451,decorate
15102,decorate
15103,decorate
15093,decorate
15094,decorate
15095,decorate
15096,decorate
15097,decorate
15098,decorate
15153,deep
15164,deep
15165,deep
15166,deep
65453,deep
15157,deep
67557,deep
15158,deep
15159,deep
15160,deep
15161,deep
15162,deep
15163,deep
15169,deer
69292,deer
15179,deer
15180,deer
15171,deer
67558,deer
15172,deer
15173,deer
15174,deer
15175,deer
15176,deer
15177,deer
15178,deer
15527,dentist
15534,dentist
15535,dentist
15536,dentist
65460,dentist
67561,dentist
15537,dentist
15528,dentist
15529,dentist
15530,dentist
15531,dentist
15532,dentist
15533,dentist
16402,dirty
69296,dirty
16411,dirty
16412,dirty
65485,dirty
16404,dirty
67572,dirty
16405,dirty
16406,dirty
16407,dirty
16408,dirty
16409,dirty
16410,dirty
16889,dive
16896,dive
16897,dive
16898,dive
65495,dive
67576,dive
16899,dive
16890,dive
16891,dive
16892,dive
16893,dive
16894,dive
16895,dive
17422,down
69301,down
70045,down
17436,down
65526,down
17428,down
17429,down
17430,down
17431,down
17432,down
17433,down
17434,down
17435,down
17919,dry
69304,dry
17938,dry
17939,dry
65549,dry
17930,dry
17931,dry
17932,dry
17933,dry
17934,dry
17935,dry
17936,dry
17937,dry
18145,ear
69306,ear
18160,ear
18161,ear
65591,ear
65590,ear
18154,ear
67603,ear
18155,ear
18156,ear
18157,ear
18158,ear
18159,ear
18190,earn
18202,earn
18203,earn
18204,earn
65594,earn
18195,earn
67604,earn
18196,earn
18197,earn
18198,earn
18199,earn
18200,earn
18201,earn
18218,earring
18225,earring
18226,earring
18227,earring
65595,earring
67605,earring
18228,earring
18219,earring
18220,earring
18221,earring
18222,earring
18223,earring
18224,earring
18769,elephant
18776,elephant
18777,elephant
18778,elephant
65620,elephant
67617,elephant
18779,elephant
18770,elephant
18771,elephant
18772,elephant
18773,elephant
18774,elephant
18775,elephant
19230,english
68512,english
68045,english
19239,english
65634,english
19232,english
67625,english
19233,english
19234,english
19235,english
19236,english
19237,english
19238,english
19556,escape
19563,escape
19564,escape
19565,escape
65644,escape
19566,escape
19567,escape
19557,escape
19558,escape
19559,escape
19560,escape
19561,escape
19562,escape
20362,expensive
20369,expensive
20370,expensive
20371,expensive
67634,expensive
20372,expensive
20373,expensive
20363,expensive
20364,expensive
20365,expensive
20366,expensive
20367,expensive
20368,expensive
20434,explain
70218,explain
20442,explain
20443,explain
20444,explain
20445,explain
20435,explain
20436,explain
20437,explain
20438,explain
20439,explain
20440,explain
20441,explain
65689,fast
21184,fast
21186,fast
21168,fast
21187,fast
21169,fast
21172,fast
65690,fast
21175,fast
65691,fast
67645,fast
21177,fast
21182,fast
21689,fight
21709,fight
21710,fight
21695,fight
21697,fight
21699,fight
65711,fight
21694,fight
67655,fight
21704,fight
21706,fight
21707,fight
21708,fight
69323,find
68896,find
70134,find
21858,find
21859,find
21860,find
67658,find
21863,find
21852,find
21853,find
21854,find
21855,find
21856,find
22131,fishing
22138,fishing
22139,fishing
22140,fishing
65732,fishing
67668,fishing
22141,fishing
22132,fishing
22133,fishing
22134,fishing
22135,fishing
22136,fishing
22137,fishing
22491,floor
68792,floor
70043,floor
22498,floor
22499,floor
22500,floor
67671,floor
22501,floor
22502,floor
22492,floor
22493,floor
22494,floor
22495,floor
65748,fly
22642,fly
22643,fly
22645,fly
22646,fly
22627,fly
22629,fly
22633,fly
22634,fly
67674,fly
22635,fly
22636,fly
22640,fly
22712,follow
70203,follow
22722,follow
22723,follow
65752,follow
65751,follow
22715,follow
22716,follow
22717,follow
22718,follow
22719,follow
22720,follow
22721,follow
23637,from
69337,from
70020,from
23645,from
65785,from
67694,from
23638,from
23639,from
23640,from
23641,from
23642,from
23643,from
23644,from
24405,get
69341,get
70055,get
24445,get
24447,get
65808,get
24438,get
67707,get
24439,get
24440,get
24441,get
24443,get
24444,get
26491,happen
70133,happen
26502,happen
26503,happen
26494,happen
67742,happen
26495,happen
26496,happen
26497,happen
26498,happen
26499,happen
26500,happen
26501,happen
27171,hello
70017,hello
68236,hello
27180,hello
67755,hello
27181,hello
27182,hello
27183,hello
27184,hello
27172,hello
27173,hello
27175,hello
27177,hello
27580,hit
27596,hit
27597,hit
27598,hit
27599,hit
27600,hit
27591,hit
27601,hit
27604,hit
27592,hit
27593,hit
27594,hit
27595,hit
68404,hospital
70150,hospital
28040,hospital
28041,hospital
28042,hospital
28033,hospital
67773,hospital
28043,hospital
28044,hospital
28034,hospital
28035,hospital
28036,hospital
28038,hospital
28647,idea
28653,idea
28655,idea
28656,idea
65918,idea
67783,idea
28657,idea
28658,idea
28648,idea
28649,idea
28650,idea
28651,idea
28652,idea
29064,important
69376,important
29068,important
65926,important
67786,important
29065,important
29069,important
29066,important
29070,important
29071,important
29072,important
29073,important
29074,important
30467,investigate
30473,investigate
30474,investigate
30475,investigate
30476,investigate
65960,investigate
30477,investigate
30478,investigate
30468,investigate
30469,investigate
30470,investigate
30471,investigate
30472,investigate
30927,japan
30937,japan
30938,japan
30941,japan
30942,japan
30933,japan
67803,japan
30944,japan
30945,japan
30946,japan
30934,japan
30935,japan
30936,japan
30973,jealous
30978,jealous
30979,jealous
30982,jealous
67804,jealous
30983,jealous
30984,jealous
30985,jealous
30986,jealous
30987,jealous
30988,jealous
30974,jealous
30975,jealous
31723,king
31736,king
31738,king
31739,king
65994,king
31730,king
67816,king
31740,king
31731,king
31732,king
31733,king
31734,king
31735,king
